"cluster_membership","lat_round","lon_round"
"10",41.549,-73.065
"10",41.553,-73.011
"10",41.553,-73.011
"10",41.553,-73.011
"10",41.553,-73.011
"10",41.553,-73.011
"10",41.553,-73.011
"20",41.523,-72.935
"20",41.523,-72.935
"20",41.523,-72.935
"20",41.523,-72.935
"20",41.523,-72.998
"10",41.523,-72.998
"10",41.523,-72.998
"20",41.523,-72.998
"10",41.523,-72.998
"10",41.523,-72.998
"20",41.488,-72.929
"20",41.487,-72.929
"20",41.511,-72.898
"20",41.511,-72.898
"20",41.511,-72.898
"20",41.508,-72.951
"20",41.508,-72.951
"10",41.485,-73.09
"10",41.485,-73.09
"10",41.485,-73.09
"3",41.054,-73.531
"3",41.054,-73.531
"3",41.139,-73.642
"3",41.139,-73.642
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.054,-73.536
"3",41.054,-73.536
"3",41.054,-73.536
"3",41.054,-73.536
"3",41.054,-73.536
"3",41.054,-73.536
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.067,-73.671
"3",41.067,-73.671
"3",41.067,-73.671
"3",41.067,-73.671
"3",41.067,-73.671
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.022,-73.641
"6",41.162,-73.231
"3",41.053,-73.563
"3",41.053,-73.563
"3",41.053,-73.563
"3",41.053,-73.563
"3",41.053,-73.563
"3",41.053,-73.563
"3",41.021,-73.626
"3",41.021,-73.626
"3",41.021,-73.626
"3",41.02,-73.626
"3",41.02,-73.626
"3",41.02,-73.626
"3",41.076,-73.519
"3",41.076,-73.519
"3",41.076,-73.519
"3",41.076,-73.519
"3",41.076,-73.519
"3",41.076,-73.519
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.092,-73.549
"3",41.092,-73.549
"3",41.092,-73.549
"3",41.102,-73.594
"3",41.102,-73.594
"3",41.102,-73.594
"3",41.102,-73.594
"3",41.102,-73.594
"3",41.102,-73.594
"3",41.031,-73.55
"3",41.031,-73.55
"3",41.095,-73.664
"3",41.095,-73.664
"3",41.095,-73.664
"3",41.095,-73.664
"3",41.095,-73.664
"3",41.095,-73.664
"3",41.064,-73.544
"3",41.064,-73.544
"3",41.075,-73.697
"3",41.075,-73.697
"3",41.034,-73.63
"3",41.096,-73.69
"3",41.096,-73.689
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.055,-73.515
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.041,-73.544
"3",41.062,-73.544
"3",41.062,-73.544
"3",41.062,-73.544
"3",41.062,-73.544
"3",41.062,-73.544
"3",41.062,-73.544
"3",41.064,-73.544
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.044,-73.562
"3",41.062,-73.544
"3",41.062,-73.544
"3",41.062,-73.544
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.029,-73.598
"3",41.029,-73.598
"3",41.029,-73.598
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.105,-73.567
"3",41.105,-73.567
"3",41.105,-73.567
"3",41.034,-73.566
"3",41.034,-73.565
"3",41.034,-73.565
"3",41.046,-73.542
"3",41.046,-73.542
"3",41.066,-73.534
"3",41.066,-73.534
"3",41.066,-73.534
"3",41.094,-73.519
"3",41.094,-73.519
"3",41.094,-73.519
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.005,-73.648
"3",41.029,-73.598
"3",41.029,-73.598
"3",41.029,-73.598
"3",41.029,-73.598
"3",41.029,-73.598
"3",41.029,-73.598
"3",41.04,-73.585
"3",41.04,-73.585
"3",41.04,-73.585
"3",41.04,-73.585
"3",41.04,-73.585
"3",41.04,-73.585
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.051,-73.535
"3",41.069,-73.499
"3",41.069,-73.499
"3",41.069,-73.499
"3",41.105,-73.567
"3",41.105,-73.567
"3",41.105,-73.567
"3",41.105,-73.567
"3",41.105,-73.567
"3",41.153,-73.593
"3",41.153,-73.593
"3",41.153,-73.593
"3",41.153,-73.593
"3",41.153,-73.593
"3",41.153,-73.593
"3",41.034,-73.566
"3",41.034,-73.565
"3",41.034,-73.565
"3",41.034,-73.566
"3",41.034,-73.565
"3",41.034,-73.565
"3",41.047,-73.542
"3",41.047,-73.542
"3",41.047,-73.542
"3",41.047,-73.542
"3",41.066,-73.534
"3",41.066,-73.534
"3",41.066,-73.534
"3",41.066,-73.534
"3",41.066,-73.534
"3",41.066,-73.534
"3",41.094,-73.519
"3",41.094,-73.519
"3",41.094,-73.519
"3",41.094,-73.519
"3",41.094,-73.519
"3",41.094,-73.519
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.034,-73.631
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.113,-73.538
"3",41.054,-73.536
"3",41.054,-73.536
"3",41.054,-73.536
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.097,-73.639
"3",41.067,-73.671
"3",41.067,-73.671
"3",41.067,-73.671
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.022,-73.641
"3",41.053,-73.563
"3",41.053,-73.563
"3",41.053,-73.563
"3",41.021,-73.626
"3",41.021,-73.626
"3",41.021,-73.626
"3",41.076,-73.519
"3",41.076,-73.519
"3",41.076,-73.519
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.071,-73.548
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.06,-73.51
"3",41.092,-73.549
"3",41.092,-73.549
"3",41.102,-73.594
"3",41.102,-73.594
"3",41.102,-73.594
"3",41.031,-73.55
"3",41.095,-73.664
"3",41.095,-73.664
"3",41.095,-73.664
"3",41.096,-73.69
"1",41.681,-73.288
"10",41.633,-73.124
"10",41.544,-73.117
"1",41.652,-73.375
"2",41.713,-72.9
"10",41.618,-73.1
"6",41.188,-73.09
"13",41.564,-72.684
"5",41.596,-73.207
"1",41.679,-73.282
"2",41.802,-72.874
"1",41.855,-73.159
"11",41.315,-72.757
"2",41.881,-73.035
"10",41.514,-73.188
"2",41.839,-72.853
"2",41.694,-72.95
"5",41.452,-73.289
"11",41.283,-72.368
"12",41.363,-71.92
"9",41.324,-72.927
"2",41.725,-72.928
"5",41.626,-73.468
"1",41.847,-73.122
"2",41.731,-72.899
"2",41.861,-72.836
"11",41.353,-72.588
"2",41.689,-73.029
"1",41.882,-73.236
"5",41.737,-73.4
"14",41.943,-72.465
"19",41.704,-72.193
"1",41.804,-73.065
"13",41.596,-72.724
"5",41.555,-73.332
"9",41.359,-72.848
"2",41.872,-72.897
"11",41.27,-72.593
"13",41.702,-72.582
"1",41.659,-73.381
"9",41.324,-72.926
"10",41.542,-73.117
"5",41.618,-73.319
"20",41.535,-73.022
"10",41.56,-73.114
"11",41.267,-72.377
"14",41.739,-72.524
"8",41.765,-72.674
"10",41.695,-73.109
"12",41.359,-72.185
"2",41.714,-72.931
"20",41.596,-73.014
"9",41.35,-72.863
"10",41.503,-72.971
"5",41.633,-73.412
"11",41.26,-72.798
"7",41.246,-72.873
"5",41.54,-73.286
"13",41.7,-72.494
"1",41.87,-73.138
"20",41.599,-72.923
"2",41.734,-72.902
"6",41.737,-72.881
"13",41.729,-72.591
"15",41.614,-72.794
"20",41.613,-72.927
"5",41.572,-73.322
"1",41.734,-73.166
"2",41.81,-72.828
"17",41.414,-73.091
"19",41.741,-72.447
"2",41.805,-72.885
"15",41.634,-72.797
"7",41.554,-73.117
"1",41.691,-73.263
"13",41.582,-72.742
"5",41.588,-73.364
"2",41.956,-72.863
"2",41.735,-72.923
"5",41.554,-73.409
"1",41.718,-73.334
"13",41.685,-72.576
"20",41.608,-72.824
"1",41.968,-73.307
"1",41.955,-73.381
"15",41.614,-72.793
"20",41.619,-72.906
"2",41.645,-72.987
"1",41.769,-73.296
"1",41.802,-72.986
"2",41.911,-72.831
"1",41.83,-73.058
"8",41.793,-72.497
"1",41.943,-73.184
"10",41.544,-73.142
"7",41.236,-72.982
"10",41.632,-73.199
"17",41.362,-73.11
"17",41.275,-72.998
"15",41.608,-72.826
"7",41.273,-72.899
"19",41.736,-72.145
"11",41.332,-72.653
"8",41.736,-72.767
"14",41.896,-72.483
"14",41.799,-72.506
"1",41.821,-73.371
"11",41.477,-72.446
"2",41.714,-72.924
"1",41.976,-73.018
"10",41.379,-73.01
"18",41.725,-72.588
"14",41.807,-72.465
"1",41.902,-72.934
"10",41.543,-73.144
"14",41.768,-72.597
"8",41.792,-72.758
"8",41.754,-72.51
"5",41.572,-73.466
"5",41.545,-73.133
"15",41.572,-72.814
"1",41.704,-73.37
"10",41.717,-73.123
"8",41.758,-72.77
"11",41.404,-72.347
"15",41.677,-72.804
"11",41.409,-72.517
"1",41.681,-73.334
"1",41.699,-73.342
"2",41.732,-72.873
"11",41.257,-72.509
"1",41.761,-73.235
"1",41.871,-73.138
"7",41.311,-72.904
"2",41.832,-72.855
"2",41.897,-72.917
"1",41.81,-73.006
"14",41.998,-72.723
"12",41.319,-72.092
"14",41.751,-72.585
"5",41.619,-73.319
"2",41.781,-72.951
"10",41.645,-73.324
"10",41.548,-73.105
"12",41.294,-72.256
"14",41.984,-72.522
"19",41.717,-72.391
"16",41.406,-72.802
"5",41.516,-73.439
"13",41.694,-72.569
"7",41.264,-72.895
"8",41.787,-72.724
"20",41.522,-72.912
"7",41.273,-72.853
"6",41.189,-73.09
"2",41.809,-72.885
"13",41.61,-72.667
"2",41.92,-72.81
"2",41.843,-72.902
"7",41.366,-72.397
"19",41.743,-72.127
"11",41.367,-72.665
"8",41.582,-72.588
"19",41.848,-72.404
"1",41.947,-73.095
"18",41.434,-72.318
"10",41.521,-73.109
"2",41.654,-72.989
"12",41.404,-72.193
"18",41.519,-72.455
"1",41.877,-73.248
"1",41.63,-73.201
"1",41.893,-72.919
"19",41.666,-72.255
"20",41.528,-72.888
"1",41.76,-73.36
"13",41.745,-72.449
"13",41.431,-72.559
"17",41.467,-73.118
"19",41.64,-72.228
"2",41.895,-72.917
"11",41.257,-72.733
"20",41.593,-72.921
"11",41.484,-72.525
"1",41.839,-73.106
"13",41.437,-72.711
"8",41.774,-72.762
"1",41.964,-73.017
"20",41.463,-72.876
"11",41.34,-72.661
"2",41.897,-72.918
"1",41.822,-72.995
"2",41.781,-72.951
"20",41.62,-72.85
"6",41.221,-73.017
"10",41.569,-73.229
"2",41.758,-72.836
"14",41.985,-72.565
"2",41.743,-72.893
"10",41.634,-73.125
"7",41.321,-72.929
"2",41.834,-72.825
"7",41.231,-72.991
"1",42.041,-73.255
"11",41.362,-72.398
"1",41.765,-73.237
"12",41.311,-72.104
"5",41.619,-73.319
"1",41.843,-73.334
"14",41.838,-72.531
"5",41.48,-73.184
"13",41.537,-72.546
"9",41.368,-72.862
"10",41.607,-73.141
"2",41.608,-72.916
"10",41.694,-73.112
"5",41.69,-73.443
"11",41.31,-72.631
"10",41.625,-73.245
"1",42.01,-73.354
"14",41.893,-72.838
"11",41.27,-72.724
"13",41.665,-72.604
"2",41.695,-72.918
"5",41.59,-73.331
"8",41.77,-72.714
"10",41.532,-73.107
"13",41.574,-72.568
"10",41.617,-73.183
"12",41.406,-71.931
"1",41.815,-73
"7",41.247,-72.871
"5",41.479,-73.212
"14",41.861,-72.463
"2",41.715,-72.961
"11",41.338,-72.54
"1",41.752,-73.242
"1",41.654,-73.287
"11",41.499,-72.439
"6",41.218,-73.058
"15",41.735,-72.902
"2",41.525,-72.861
"7",41.312,-72.928
"14",42.008,-72.579
"2",41.887,-72.849
"5",41.579,-73.323
"8",41.798,-72.727
"2",41.704,-72.941
"10",41.525,-73.127
"16",41.527,-72.849
"10",41.549,-73.118
"2",41.891,-72.912
"13",41.705,-72.58
"5",41.681,-72.789
"1",41.863,-73.167
"5",41.748,-73.446
"1",41.915,-73.123
"10",41.599,-73.138
"1",41.898,-72.941
"10",41.624,-73.117
"11",41.272,-72.603
"11",41.249,-72.703
"8",41.673,-72.606
"18",41.651,-72.013
"8",41.789,-72.758
"5",41.484,-73.294
"6",41.194,-73.106
"19",41.705,-72.053
"1",41.833,-73.226
"13",41.73,-72.591
"11",41.346,-72.735
"18",41.819,-72.01
"2",41.735,-72.9
"2",41.706,-72.901
"20",41.617,-72.865
"1",41.906,-73.145
"12",41.402,-72.121
"18",41.761,-71.957
"5",41.74,-73.323
"14",41.942,-72.57
"12",41.43,-71.844
"2",41.732,-72.876
"1",41.993,-73.191
"9",41.447,-72.821
"1",41.871,-73.123
"10",41.712,-73.278
"20",41.611,-72.916
"2",41.735,-72.982
"11",41.401,-72.572
"10",41.56,-73.118
"13",41.685,-72.554
"18",41.531,-72.289
"13",41.651,-72.57
"15",41.596,-72.821
"11",41.419,-72.441
"1",41.64,-73.316
"2",41.896,-72.916
"2",41.847,-72.864
"20",41.533,-72.911
"1",41.695,-73.357
"18",41.59,-72.444
"1",41.678,-73.239
"5",41.559,-73.33
"1",41.769,-73.025
"1",41.927,-72.924
"7",41.291,-72.999
"9",41.367,-72.842
"5",41.52,-73.388
"8",41.794,-72.764
"5",41.451,-73.289
"1",41.987,-73.362
"5",41.56,-73.329
"14",41.879,-72.4
"2",41.788,-72.863
"2",41.745,-72.899
"19",41.781,-72.45
"2",41.791,-72.881
"10",41.44,-72.971
"8",41.817,-72.781
"14",41.805,-72.48
"9",41.312,-72.844
"14",41.833,-72.534
"14",41.793,-72.503
"1",41.811,-73.382
"5",41.682,-73.297
"1",41.999,-73.408
"1",41.786,-73.195
"2",42.027,-72.842
"11",41.336,-72.438
"14",41.953,-72.723
"8",41.921,-72.806
"11",41.471,-72.601
"9",41.41,-72.78
"13",41.675,-72.572
"7",41.599,-72.74
"1",42.016,-73.077
"7",41.248,-72.868
"11",41.265,-72.837
"11",41.327,-72.647
"1",41.671,-73.387
"2",41.696,-72.832
"2",41.696,-72.948
"1",41.751,-73.391
"16",41.463,-72.81
"10",41.559,-73.122
"19",41.645,-72.278
"16",41.471,-72.883
"5",41.514,-73.438
"17",41.294,-73.054
"14",41.917,-72.487
"2",41.66,-72.975
"2",41.808,-72.825
"1",41.663,-73.298
"11",41.34,-72.427
"20",41.606,-72.836
"20",41.606,-72.91
"1",42.022,-73.378
"11",41.292,-72.515
"5",41.645,-73.479
"20",41.572,-72.849
"19",41.79,-72.178
"5",41.63,-73.291
"2",41.792,-73.254
"2",41.86,-72.909
"17",41.362,-73.113
"11",41.421,-72.44
"20",41.593,-72.922
"14",41.805,-72.49
"7",41.245,-72.895
"1",41.829,-73.353
"15",41.734,-72.876
"18",41.46,-72.063
"18",41.542,-71.9
"10",41.585,-73.249
"11",41.246,-72.707
"5",41.58,-73.394
"10",41.727,-73.161
"13",41.754,-72.58
"15",41.657,-72.79
"5",41.632,-73.392
"14",41.981,-72.644
"2",41.705,-72.925
"12",41.347,-71.938
"13",41.506,-72.654
"2",41.827,-72.859
"1",41.644,-73.426
"1",41.882,-73.081
"10",41.559,-73.104
"18",41.721,-72.097
"10",41.629,-73.142
"17",41.295,-73.053
"11",41.317,-72.593
"5",41.69,-73.443
"17",41.372,-73.151
"2",41.883,-72.83
"9",41.349,-72.838
"10",41.828,-73.001
"5",41.658,-73.288
"5",41.501,-73.231
"13",41.666,-72.606
"11",41.308,-72.561
"7",41.238,-72.974
"12",41.321,-72.218
"2",41.916,-72.813
"11",41.266,-72.372
"2",41.708,-73.104
"8",41.799,-72.772
"2",41.805,-72.885
"1",41.673,-73.388
"11",41.273,-72.377
"11",41.266,-72.365
"5",41.508,-73.421
"17",41.329,-73.106
"1",41.996,-73.113
"2",41.681,-72.976
"2",41.846,-72.817
"13",41.674,-72.585
"2",41.754,-73.105
"1",41.715,-73.369
"12",41.432,-71.849
"2",41.907,-72.848
"2",41.872,-72.898
"1",41.732,-73.354
"2",41.841,-72.863
"19",41.732,-72.25
"13",41.745,-72.586
"13",41.532,-72.658
"13",41.7,-72.574
"5",41.576,-73.461
"14",41.839,-72.521
"10",41.557,-73.138
"11",41.336,-72.58
"14",41.855,-72.54
"1",41.671,-73.238
"1",42.012,-73.265
"5",41.503,-73.306
"1",41.666,-73.295
"11",41.269,-72.369
"6",41.179,-73.097
"17",41.348,-73.104
"7",41.272,-72.736
"2",41.641,-72.981
"13",41.611,-72.8
"10",41.642,-73.132
"2",41.851,-72.903
"2",41.699,-72.959
"11",41.393,-72.436
"2",41.734,-72.892
"5",41.52,-73.308
"13",41.693,-72.572
"14",41.999,-72.634
"10",41.56,-72.966
"2",41.74,-72.893
"5",41.552,-73.439
"15",41.572,-72.823
"1",41.901,-72.93
"18",41.799,-71.818
"1",41.731,-73.251
"10",41.696,-73.09
"5",41.508,-73.298
"12",41.404,-72.115
"1",41.741,-73.372
"20",41.602,-72.887
"11",41.35,-72.287
"1",41.938,-73.395
"10",41.545,-73.117
"13",41.673,-72.563
"2",41.694,-72.872
"10",41.547,-73.112
"1",41.995,-73.197
"7",41.237,-72.984
"13",41.566,-72.702
"2",41.745,-73.003
"11",41.27,-72.596
"1",41.734,-73.187
"11",41.366,-72.397
"1",41.81,-73.041
"2",41.718,-72.911
"13",41.703,-72.575
"15",41.679,-72.778
"11",41.457,-72.524
"5",41.74,-73.347
"9",41.41,-72.925
"8",41.752,-72.767
"1",41.654,-73.285
"9",41.386,-72.834
"1",41.741,-73.373
"2",41.7,-72.857
"1",41.995,-73.112
"13",41.558,-72.708
"5",41.744,-73.378
"14",41.734,-72.635
"11",41.314,-72.588
"10",41.434,-72.979
"2",41.725,-72.931
"11",41.27,-72.599
"5",41.721,-73.335
"2",41.655,-72.905
"11",41.273,-72.591
"1",41.871,-73.015
"1",41.998,-73.406
"15",41.647,-72.796
"19",41.926,-72.125
"13",41.672,-72.583
"1",41.946,-73.288
"18",41.857,-71.923
"10",41.428,-73.015
"5",41.695,-73.391
"11",41.328,-72.671
"2",41.884,-72.907
"18",41.716,-71.861
"16",41.561,-72.778
"12",41.392,-71.921
"1",41.758,-73.24
"8",41.769,-72.648
"1",41.915,-72.925
"11",41.402,-72.445
"10",41.711,-73.15
"11",41.337,-72.64
"2",41.842,-73.334
"6",41.187,-73.098
"1",41.965,-73.44
"7",41.266,-72.842
"13",41.65,-72.601
"8",41.798,-72.755
"3",41.356,-73.068
"2",41.699,-72.846
"2",41.791,-72.836
"12",41.362,-72.188
"1",41.891,-73.09
"9",41.381,-73.004
"2",41.793,-72.976
"10",41.542,-73.061
"6",41.248,-73.036
"1",41.834,-73.118
"14",41.808,-72.509
"14",41.827,-72.511
"13",41.672,-72.577
"1",41.917,-73.147
"1",42.034,-73.121
"10",41.658,-73.211
"11",41.426,-72.447
"10",41.558,-73.117
"16",41.452,-72.812
"8",41.795,-72.766
"13",41.667,-72.582
"13",41.705,-72.579
"16",41.533,-72.758
"16",41.453,-72.86
"14",41.941,-72.45
"2",41.909,-72.836
"1",41.899,-72.936
"1",41.998,-73.404
"10",41.638,-73.228
"2",41.895,-72.915
"8",41.828,-72.865
"5",41.744,-73.353
"1",41.826,-73.37
"2",41.743,-72.928
"13",41.671,-72.569
"8",41.774,-72.723
"13",41.533,-72.644
"8",41.827,-72.762
"5",41.742,-73.503
"16",41.504,-72.818
"1",41.968,-73.441
"1",41.867,-73.01
"11",41.347,-72.617
"1",41.858,-73.296
"10",41.55,-73.133
"10",41.634,-73.304
"13",41.567,-72.688
"10",41.628,-73.235
"5",41.689,-73.451
"5",41.673,-73.26
"2",41.958,-72.841
"8",41.807,-72.482
"9",41.372,-73.01
"11",41.273,-72.625
"2",41.9,-72.811
"19",41.859,-72.387
"8",41.734,-72.766
"11",41.302,-72.691
"18",41.682,-72.469
"18",41.367,-71.92
"1",41.943,-73.041
"12",41.41,-72.237
"18",41.432,-72.32
"8",41.794,-72.766
"10",41.491,-72.992
"19",41.865,-72.459
"11",41.417,-72.816
"12",41.321,-72.093
"17",41.292,-73.057
"14",41.845,-72.522
"7",41.245,-72.983
"18",41.554,-72.356
"19",41.777,-72.296
"2",41.851,-72.859
"20",41.595,-72.92
"12",41.293,-72.283
"12",41.45,-72.007
"13",41.527,-72.7
"20",41.517,-72.872
"14",41.808,-72.473
"13",41.753,-72.581
"11",41.363,-72.397
"1",41.888,-73.209
"20",41.602,-72.886
"5",41.551,-73.396
"1",42.011,-73.271
"5",41.531,-73.303
"1",41.867,-73.135
"5",41.647,-73.424
"14",41.903,-72.87
"20",41.606,-72.916
"17",41.415,-73.091
"13",41.721,-72.585
"1",41.812,-72.979
"5",41.566,-73.392
"19",41.752,-72.456
"8",41.797,-72.765
"13",41.602,-72.661
"8",41.84,-72.539
"17",41.28,-73.078
"8",41.775,-72.762
"10",41.549,-73.206
"2",41.911,-72.83
"18",41.505,-72.13
"10",41.544,-73.013
"10",41.695,-73.088
"14",42.01,-72.571
"2",41.87,-72.9
"14",42.005,-72.557
"12",41.306,-72.128
"19",41.686,-72.367
"1",41.967,-73.017
"16",41.545,-72.844
"5",41.611,-73.289
"1",41.722,-73.229
"18",41.448,-72.816
"13",41.671,-72.584
"20",41.53,-72.849
"10",41.593,-72.964
"20",41.52,-72.85
"1",41.652,-73.26
"13",41.705,-72.58
"13",41.691,-72.578
"10",41.506,-73.113
"10",41.594,-73.127
"1",41.962,-73.442
"1",41.889,-73.12
"10",41.551,-73.142
"20",41.55,-72.847
"10",41.704,-73.095
"11",41.365,-72.295
"15",41.649,-72.796
"1",41.703,-73.364
"8",41.828,-72.761
"13",41.46,-72.71
"10",41.561,-73.107
"8",41.802,-72.772
"2",41.75,-72.914
"15",41.731,-72.878
"13",41.712,-72.553
"1",41.813,-73.376
"8",41.803,-72.777
"11",41.314,-72.589
"11",41.305,-72.826
"18",41.678,-72.455
"2",41.731,-72.878
"13",41.565,-72.717
"5",41.66,-73.437
"8",41.977,-73.092
"6",41.183,-73.095
"10",41.488,-73.033
"18",41.411,-72.069
"5",41.572,-73.456
"5",41.817,-73.337
"11",41.497,-72.537
"18",41.687,-72.457
"10",41.64,-73.201
"14",41.849,-72.537
"20",41.612,-72.915
"11",41.31,-72.674
"7",41.293,-72.867
"2",41.732,-72.901
"11",41.502,-72.448
"2",41.907,-72.836
"11",41.502,-72.447
"13",41.565,-72.688
"20",41.524,-72.853
"20",41.618,-72.848
"11",41.259,-72.799
"10",41.695,-73.081
"20",41.592,-72.968
"9",41.362,-72.928
"13",41.72,-72.572
"2",41.698,-72.847
"19",41.662,-72.264
"20",41.501,-72.889
"1",41.732,-73.137
"13",41.712,-72.571
"1",41.802,-73.093
"18",41.613,-72.51
"1",41.801,-73.089
"18",41.635,-72.498
"2",41.697,-72.959
"18",41.533,-72.315
"2",41.71,-72.873
"2",41.754,-72.833
"2",41.834,-72.842
"14",41.848,-72.532
"11",41.386,-72.39
"2",41.845,-72.829
"17",41.295,-73.056
"1",41.883,-73.014
"8",41.866,-72.737
"18",41.607,-72.49
"7",41.247,-72.87
"18",41.653,-72.01
"18",41.523,-72.217
"13",41.691,-72.574
"18",41.649,-71.99
"10",41.554,-73.119
"18",41.539,-72.281
"8",41.746,-72.779
"7",41.355,-72.951
"1",41.794,-73.253
"17",41.244,-72.972
"2",41.709,-72.872
"5",41.561,-73.354
"10",41.677,-73.283
"11",41.345,-72.656
"6",41.2,-73.102
"7",41.252,-72.989
"18",41.538,-72.006
"2",41.692,-72.919
"14",41.809,-72.474
"1",41.729,-73.252
"13",41.661,-72.584
"10",41.59,-73.142
"18",41.623,-72.507
"15",41.673,-72.746
"8",41.81,-72.672
"13",41.464,-72.606
"1",41.977,-73.33
"1",42.032,-73.12
"1",41.879,-73.02
"10",41.486,-73.07
"18",41.537,-72.221
"10",41.699,-72.958
"2",41.79,-72.882
"8",41.766,-72.802
"10",41.695,-73.171
"11",41.501,-72.43
"18",41.638,-72.505
"2",41.648,-72.986
"16",41.408,-72.796
"11",41.331,-72.539
"17",41.334,-73.043
"9",41.337,-72.834
"1",41.928,-73.207
"14",41.841,-72.521
"8",41.785,-72.766
"11",41.307,-72.56
"9",41.374,-73.022
"2",41.718,-72.92
"5",41.664,-73.277
"10",41.516,-73.275
"2",41.646,-72.999
"16",41.406,-72.82
"12",41.41,-72.109
"18",41.561,-72.339
"2",41.913,-72.825
"10",41.611,-73.209
"16",41.443,-72.816
"10",41.553,-73.077
"20",41.581,-72.869
"6",41.183,-73.095
"11",41.303,-72.28
"11",41.343,-72.749
"10",41.48,-73.102
"2",41.912,-72.807
"14",41.853,-72.542
"20",41.55,-72.88
"2",41.839,-72.849
"8",41.733,-72.766
"10",41.659,-73.217
"1",41.691,-73.248
"14",41.797,-72.57
"11",41.407,-72.56
"18",41.641,-71.987
"2",41.745,-72.9
"16",41.452,-72.774
"11",41.37,-72.395
"15",41.661,-72.706
"19",41.748,-72.053
"2",41.65,-73.043
"15",41.769,-72.802
"18",41.672,-72.56
"17",41.216,-73.009
"10",41.598,-73.269
"20",41.612,-72.827
"1",42.038,-73.272
"17",41.33,-73.092
"20",41.452,-72.883
"10",41.487,-73.044
"14",41.953,-72.759
"11",41.289,-72.701
"16",41.42,-72.878
"2",41.792,-72.976
"1",41.825,-72.998
"1",41.969,-73.438
"13",41.69,-72.576
"2",41.711,-72.917
"10",41.594,-72.986
"12",41.317,-72.096
"13",41.722,-72.586
"17",41.315,-73.048
"13",41.667,-72.588
"18",41.523,-72.254
"13",41.563,-72.705
"20",41.541,-72.855
"10",41.54,-73.055
"16",41.422,-72.875
"2",41.841,-72.84
"10",41.58,-73.281
"9",41.361,-72.85
"11",41.27,-72.6
"13",41.671,-72.57
"1",42.036,-73.429
"6",41.193,-73.097
"17",41.336,-73.089
"11",41.251,-72.703
"7",41.237,-72.981
"2",41.681,-73.025
"2",41.694,-72.905
"5",41.655,-73.481
"12",41.34,-71.942
"16",41.438,-72.818
"16",41.485,-72.79
"17",41.369,-73.146
"5",41.594,-73.269
"11",41.396,-72.503
"5",41.687,-73.45
"5",41.515,-73.439
"8",41.772,-72.777
"9",41.344,-72.868
"15",41.677,-72.703
"17",41.327,-73.044
"20",41.456,-72.887
"8",41.802,-72.742
"6",41.373,-72.85
"18",41.719,-71.865
"10",41.633,-73.065
"18",41.745,-71.921
"10",41.528,-73.182
"8",41.819,-72.733
"20",41.796,-72.769
"18",41.715,-71.883
"16",41.419,-72.88
"10",41.556,-73.138
"17",41.325,-73.06
"2",41.874,-72.848
"20",41.622,-72.863
"11",41.27,-72.367
"10",41.583,-73.27
"18",41.569,-72.051
"19",41.771,-72.088
"8",41.7,-72.693
"11",41.451,-72.469
"11",41.348,-72.284
"14",41.777,-72.495
"5",41.495,-73.371
"8",41.795,-72.766
"20",41.596,-72.835
"1",42.035,-73.206
"13",41.72,-72.53
"8",41.816,-72.731
"1",41.825,-73.174
"8",41.666,-72.579
"12",41.287,-72.206
"16",41.404,-72.802
"19",41.99,-72.316
"8",41.89,-72.656
"11",41.344,-72.653
"1",41.93,-72.921
"1",41.924,-72.918
"8",42.026,-72.823
"16",41.455,-72.817
"1",41.884,-73.01
"8",41.89,-72.656
